Anime_ID,Title,Synopsis,Episodes,Premiered,Genre,Rating,Score,Scored_By,Rank,Popularity,Members,Favorites,Image_URL,cSynopsis,cGenre,cRating
2685,Tsubasa: Tokyo Revelations,"Continuing their journey from Record Country (the place that held the book of memories), Syaoran and company land into Tokyo Country, a blood-filled country under war from opposing factions for natural resources and survival. While reluctantly involved in the race to live, the group faces their own problems as certain revelations are made, changing their journey forever. A shocking betrayal and a battle that risks all of their lives. After this revelation, they will never be the same again.",3,,"Action, Adventure, Drama, Romance, Fantasy, Shounen",R - 17+ (violence & profanity),8.4,35406,171.0,1216,67303,830,https://myanimelist.cdn-dena.com/images/anime/4/49129.jpg,continuing their journey from record country (the place that held the book of memories) syaoran and company land into tokyo country a bloodfilled country under war from opposing factions for natural resources and survival while reluctantly involved in the race to live the group faces their own problems as certain revelations are made changing their journey forever a shocking betrayal and a battle that risks all of their lives after this revelation they will never be the same again,"action, adventure, drama, romance, fantasy, shounen",r  17+ (violence & profanity)
137,Hunter x Hunter: Yorkshin City Kanketsu-hen,"After reuniting with Gon and his friends, Kurapika explained to them the risks he bears because of his abilities. Believing that his target of revenge is no longer alive and the search for his fallen comrades eyes could truly begin, Kurapika soon after receives a message informing him that all the Spiders still lived. After much discussion between his friends, Gon, Kurapika and company decided to hunt after the one Spider member whos ability could ultimately result in Kurapikas defeat and death. Based on the manga by Togashi Yoshihiro.",8,,"Action, Adventure, Super Power, Shounen",PG-13 - Teens 13 or older,8.39,39961,172.0,1201,68141,274,https://myanimelist.cdn-dena.com/images/anime/1/137.jpg,after reuniting with gon and his friends kurapika explained to them the risks he bears because of his abilities believing that his target of revenge is no longer alive and the search for his fallen comrades eyes could truly begin kurapika soon after receives a message informing him that all the spiders still lived after much discussion between his friends gon kurapika and company decided to hunt after the one spider member whos ability could ultimately result in kurapikas defeat and death based on the manga by togashi yoshihiro,"action, adventure, super power, shounen",pg13  teens 13 or older
4081,Natsume Yuujinchou,"While most fifteen-year-old boys, in one way or another, harbor secrets that are related to girls, Takashi Natsume has a peculiar and terrifying secret involving youkai: for as long as he can remember, he has been constantly chased by these spirits. Natsume soon discovers that his deceased grandmother Reiko had passed on to him the Yuujinchou, or ""Book of Friends,"" which contains the names of the spirits whom she brought under her control. Now in Natsumes possession, the book gives Reikos grandson this power as well, which is why these enraged beings now haunt him in hopes of somehow attaining their freedom. Without parents and a loving home, and constantly being hunted by hostile, merciless youkai, Natsume is looking for solace—a place where he belongs. However, his only companion is a self-proclaimed bodyguard named Madara. Fondly referred to as Nyanko-sensei, Madara is a mysterious, pint-sized feline spirit who has his own reasons for sticking with the boy. Based on the critically acclaimed manga by Yuki Midorikawa, Natsume Yuujinchou is an unconventional and supernatural slice-of-life series that follows Natsume as he, with his infamous protector Madara, endeavors to free the spirits bound by his grandmothers contract.",13,Summer 2008,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",PG-13 - Teens 13 or older,8.39,108211,173.0,232,286854,10236,https://myanimelist.cdn-dena.com/images/anime/7/28859.jpg,while most fifteenyearold boys in one way or another harbor secrets that are related to girls takashi natsume has a peculiar and terrifying secret involving youkai: for as long as he can remember he has been constantly chased by these spirits natsume soon discovers that his deceased grandmother reiko had passed on to him the yuujinchou or book of friends which contains the names of the spirits whom she brought under her control now in natsumes possession the book gives reikos grandson this power as well which is why these enraged beings now haunt him in hopes of somehow attaining their freedom without parents and a loving home and constantly being hunted by hostile merciless youkai natsume is looking for solace—a place where he belongs however his only companion is a selfproclaimed bodyguard named madara fondly referred to as nyankosensei madara is a mysterious pintsized feline spirit who has his own reasons for sticking with the boy based on the critically acclaimed manga by yuki midorikawa natsume yuujinchou is an unconventional and supernatural sliceoflife series that follows natsume as he with his infamous protector madara endeavors to free the spirits bound by his grandmothers contract,"slice of life, supernatural, drama, fantasy, shoujo",pg13  teens 13 or older
4224,Toradora!,"Ryuuji Takasu is a gentle high school student with a love for housework but in contrast to his kind nature, he has an intimidating face that often gets him labeled as a delinquent. On the other hand is Taiga Aisaka, a small, doll-like student, who is anything but a cute and fragile girl. Equipped with a wooden katana and feisty personality, Taiga is known throughout the school as the ""Palmtop Tiger."" One day, an embarrassing mistake causes the two students to cross paths. Ryuuji discovers that Taiga actually has a sweet side: she has a crush on the popular vice president, Yuusaku Kitamura, who happens to be his best friend. But things only get crazier when Ryuuji reveals that he has a crush on Minori Kushieda—Taigas best friend! Toradora! is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes, forming an unlikely alliance in the process.",25,Fall 2008,"Slice of Life, Comedy, Romance, School",PG-13 - Teens 13 or older,8.39,560032,174.0,13,914887,35422,https://myanimelist.cdn-dena.com/images/anime/13/22128.jpg,ryuuji takasu is a gentle high school student with a love for housework but in contrast to his kind nature he has an intimidating face that often gets him labeled as a delinquent on the other hand is taiga aisaka a small dolllike student who is anything but a cute and fragile girl equipped with a wooden katana and feisty personality taiga is known throughout the school as the palmtop tiger one day an embarrassing mistake causes the two students to cross paths ryuuji discovers that taiga actually has a sweet side: she has a crush on the popular vice president yuusaku kitamura who happens to be his best friend but things only get crazier when ryuuji reveals that he has a crush on minori kushieda—taigas best friend toradora is a romantic comedy that follows this odd duo as they embark on a quest to help each other with their respective crushes forming an unlikely alliance in the process,"slice of life, comedy, romance, school",pg13  teens 13 or older
15227,Kono Sekai no Katasumi ni,"In 144, Suzu Urano moves to the small town of Kure in Hiroshima where she marries Shuusaku Houjou—a young clerk who works at the local naval base. Living with his family, Suzu becomes essential to the running of the household and creatively prepares meals during the tough wartime conditions while also carrying out daily housework. In 145, intense bombings by the U.S. military finally reach Kure with devastating effect to the townsfolk and their way of life. Suzus life is changed irrevocably, but through perseverance and courage, she manages to continue to live life to the fullest. (Source: Animatsu Entertainment)",1,,"Historical, Drama, Seinen",PG-13 - Teens 13 or older,8.38,15128,175.0,1528,50571,303,https://myanimelist.cdn-dena.com/images/anime/2/87704.jpg,in 144 suzu urano moves to the small town of kure in hiroshima where she marries shuusaku houjou—a young clerk who works at the local naval base living with his family suzu becomes essential to the running of the household and creatively prepares meals during the tough wartime conditions while also carrying out daily housework in 145 intense bombings by the us military finally reach kure with devastating effect to the townsfolk and their way of life suzus life is changed irrevocably but through perseverance and courage she manages to continue to live life to the fullest (source: animatsu entertainment),"historical, drama, seinen",pg13  teens 13 or older
627,Major S1,"Gorou Honda, a little boy obsessed with baseball, has always admired his father, Shigeharu. Wishing to follow in his fathers footsteps, Gorou dreams of becoming a professional baseball player. In turn, his sons starry-eyed admiration encourages Shigeharu to keep persevering, despite his late wifes death and his unsatisfying position on the second-string team Blue Ocean. Unfortunately, an elbow injury forces Shigeharu off the team, and he falls into despair. However, after an offhand joke from his childhood friend, Shigeharu reevaluates his choices and decides to keep playing, leaving behind his prime position as pitcher and taking up the bat. Now motivated more than ever, Gorou works hard to carve his way in the Japanese Little League.",26,Fall 2004,"Comedy, Sports, Drama, Shounen",PG-13 - Teens 13 or older,8.38,29059,176.0,1454,54323,917,https://myanimelist.cdn-dena.com/images/anime/13/73973.jpg,gorou honda a little boy obsessed with baseball has always admired his father shigeharu wishing to follow in his fathers footsteps gorou dreams of becoming a professional baseball player in turn his sons starryeyed admiration encourages shigeharu to keep persevering despite his late wifes death and his unsatisfying position on the secondstring team blue ocean unfortunately an elbow injury forces shigeharu off the team and he falls into despair however after an offhand joke from his childhood friend shigeharu reevaluates his choices and decides to keep playing leaving behind his prime position as pitcher and taking up the bat now motivated more than ever gorou works hard to carve his way in the japanese little league,"comedy, sports, drama, shounen",pg13  teens 13 or older
34534,Natsume Yuujinchou Go Specials,Two special episodes bundled in the fourth and fifth volume of the Blu-ray/DVD.,2,,"Slice of Life, Supernatural, Drama, Fantasy, Shoujo",PG-13 - Teens 13 or older,8.38,6663,177.0,2955,16383,33,https://myanimelist.cdn-dena.com/images/anime/3/84887.jpg,two special episodes bundled in the fourth and fifth volume of the bluray/dvd,"slice of life, supernatural, drama, fantasy, shoujo",pg13  teens 13 or older
1210,NHK ni Youkoso!,"Twenty-two-year-old college dropout Tatsuhiro Satou has been a hikikomori for almost four years now. In his isolation, he has come to believe in many obscure conspiracy theories, but there is one in particular which he holds unshakable faith in: the theory that the evil conspirator behind his shut-in NEET (Not in Employment, Education or Training) status is the Nihon Hikikomori Kyokai (NHK)—an evil and secret organization dedicated to fostering the spread of hikikomori culture. NHK ni Youkoso! is a psychological dramedy that follows Tatsuhiro as he strives to escape from the NHKs wicked machinations and the disease of self-wrought isolation, while struggling to even just leave his apartment and find a job. His unexpected encounter with the mysterious Misaki Nakahara might signal a reversal of fortune for Tatsuhiro, but with this meeting comes the inevitable cost of having to face his greatest fear—society.",24,Summer 2006,"Comedy, Psychological, Drama, Romance",R+ - Mild Nudity,8.38,189782,178.0,132,385757,15961,https://myanimelist.cdn-dena.com/images/anime/3/52675.jpg,twentytwoyearold college dropout tatsuhiro satou has been a hikikomori for almost four years now in his isolation he has come to believe in many obscure conspiracy theories but there is one in particular which he holds unshakable faith in: the theory that the evil conspirator behind his shutin neet (not in employment education or training) status is the nihon hikikomori kyokai (nhk)—an evil and secret organization dedicated to fostering the spread of hikikomori culture nhk ni youkoso is a psychological dramedy that follows tatsuhiro as he strives to escape from the nhks wicked machinations and the disease of selfwrought isolation while struggling to even just leave his apartment and find a job his unexpected encounter with the mysterious misaki nakahara might signal a reversal of fortune for tatsuhiro but with this meeting comes the inevitable cost of having to face his greatest fear—society,"comedy, psychological, drama, romance",r+  mild nudity
513,Tenkuu no Shiro Laputa,"In a world filled with planes and airships, Sheeta is a young girl who has been kidnapped by government agents who seek her mysterious crystal amulet. While trapped aboard an airship, she finds herself without hope—that is, until the ship is raided by pirates. Taking advantage of the ensuing confusion, Sheeta manages to flee from her captors. Upon her escape, she meets Pazu, a boy who dreams of reaching the fabled flying castle, Laputa. The two decide to embark on a journey together to discover this castle in the sky. However, they soon find the government agents back on their trail, as they too are trying to reach Laputa for their own greedy purposes. Tenkuu no Shiro Laputa follows the soaring adventures of Sheeta and Pazu, all while they learn how dreams and dire circumstances can bring two people closer together.",1,,"Adventure, Fantasy, Romance, Sci-Fi",PG - Children,8.38,131791,179.0,364,205939,1818,https://myanimelist.cdn-dena.com/images/anime/5/37799.jpg,in a world filled with planes and airships sheeta is a young girl who has been kidnapped by government agents who seek her mysterious crystal amulet while trapped aboard an airship she finds herself without hope—that is until the ship is raided by pirates taking advantage of the ensuing confusion sheeta manages to flee from her captors upon her escape she meets pazu a boy who dreams of reaching the fabled flying castle laputa the two decide to embark on a journey together to discover this castle in the sky however they soon find the government agents back on their trail as they too are trying to reach laputa for their own greedy purposes tenkuu no shiro laputa follows the soaring adventures of sheeta and pazu all while they learn how dreams and dire circumstances can bring two people closer together,"adventure, fantasy, romance, sci-fi",pg  children
57,Beck,"Fourteen-year-old Yukio ""Koyuki"" Tanaka is a dispirited young boy with no goals in life. However, this all changes when Koyuki saves a strange-looking dog named Beck from being harassed by a group of local kids. The dogs owner, 16-year-old Ryuusuke ""Ray"" Minami, is an emerging guitarist and the former member of a popular rock band. After Koyuki meets Ray again in a diner, the older boy leads him to his former bands meeting place and dazzles Koyuki with his amazing guitar skills. Slowly becoming interested in the glamour of western rock culture, Koyuki decides to start playing the guitar while helping Ray achieve his dream of leading the ultimate rock band. Together with Rays younger sister Maho and a few other members, the two boys launch their career into the world of rock by forming a band called BECK. Beck follows the groups struggles and successes as they spread their fame across Japan.",26,Fall 2004,"Comedy, Drama, Music, Shounen, Slice of Life",R - 17+ (violence & profanity),8.37,87226,181.0,417,185203,5749,https://myanimelist.cdn-dena.com/images/anime/11/11636.jpg,fourteenyearold yukio koyuki tanaka is a dispirited young boy with no goals in life however this all changes when koyuki saves a strangelooking dog named beck from being harassed by a group of local kids the dogs owner 16yearold ryuusuke ray minami is an emerging guitarist and the former member of a popular rock band after koyuki meets ray again in a diner the older boy leads him to his former bands meeting place and dazzles koyuki with his amazing guitar skills slowly becoming interested in the glamour of western rock culture koyuki decides to start playing the guitar while helping ray achieve his dream of leading the ultimate rock band together with rays younger sister maho and a few other members the two boys launch their career into the world of rock by forming a band called beck beck follows the groups struggles and successes as they spread their fame across japan,"comedy, drama, music, shounen, slice of life",r  17+ (violence & profanity)
6945,Gintama: Shiroyasha Koutan,"According to Aniplex, a 1min short anime of Gintama ""Shiroyasha Koutan"" will be released on September th. It was shown at Jump Super Anime Tour 28 and had never been released as a DVD. Its a trailer of an imaginary Gintama movie. Gintama OVA shown at Jump Anime Tour 5 is also included in the DVD.",1,,"Action, Sci-Fi, Comedy, Historical, Parody",PG-13 - Teens 13 or older,8.37,19020,181.0,1895,36369,62,https://myanimelist.cdn-dena.com/images/anime/6/16161.jpg,according to aniplex a 1min short anime of gintama shiroyasha koutan will be released on september th it was shown at jump super anime tour 28 and had never been released as a dvd its a trailer of an imaginary gintama movie gintama ova shown at jump anime tour 5 is also included in the dvd,"action, sci-fi, comedy, historical, parody",pg13  teens 13 or older
264,Hajime no Ippo: Champion Road,"As the new Champion, Ippo must protect his title against some of the best boxers available. Makunouchi Ippo is the new Featherweight champion of Japan and is now ready for his first title defense. His opponent, the former Jr. Featherweight champion and a medical student, Sanada Kazuki. In addition to this feud, Sanada is being coached by Kamogawas former rival, Hama Dankichi. What makes things worse is that Sanada works at the same hospital where Kumi is a nurse at and everybody at the hospital wants Sanada to win. Not only does Ippo have to defend his title, he has to reclaim his love. (Source: ANN)",1,,"Comedy, Shounen, Sports",PG-13 - Teens 13 or older,8.37,41197,182.0,1262,64910,148,https://myanimelist.cdn-dena.com/images/anime/9/2361.jpg,as the new champion ippo must protect his title against some of the best boxers available makunouchi ippo is the new featherweight champion of japan and is now ready for his first title defense his opponent the former jr featherweight champion and a medical student sanada kazuki in addition to this feud sanada is being coached by kamogawas former rival hama dankichi what makes things worse is that sanada works at the same hospital where kumi is a nurse at and everybody at the hospital wants sanada to win not only does ippo have to defend his title he has to reclaim his love (source: ann),"comedy, shounen, sports",pg13  teens 13 or older
139,Hunter x Hunter: Greed Island Final,"Continuing with their adventure at Greed Island, Gon and Killua train furiously under the guidance of Biscuit for better preparation at attempting the game. With their abilities vastly improving and the threat of player killers menacing Greed Island, Gon and company continue the game despite the dangers that they will face with the game activities and encounters with other players. Based on the manga by Togashi Yoshihiro.",14,,"Action, Adventure, Super Power, Fantasy, Shounen",PG-13 - Teens 13 or older,8.37,43419,183.0,1147,72363,195,https://myanimelist.cdn-dena.com/images/anime/1/139.jpg,continuing with their adventure at greed island gon and killua train furiously under the guidance of biscuit for better preparation at attempting the game with their abilities vastly improving and the threat of player killers menacing greed island gon and company continue the game despite the dangers that they will face with the game activities and encounters with other players based on the manga by togashi yoshihiro,"action, adventure, super power, fantasy, shounen",pg13  teens 13 or older
11771,Kuroko no Basket,"Teikou Junior High Schools basketball team is crowned champion three years in a row thanks to five outstanding players who, with their breathtaking and unique skills, leave opponents in despair and fans in admiration. However, after graduating, these teammates, known as ""The Generation of Miracles,"" go their separate ways and now consider each other as rivals. At Seirin High School, two newly recruited freshmen prove that they are not ordinary basketball players: Taiga Kagami, a promising player returning from the US, and Tetsuya Kuroko, a seemingly ordinary student whose lack of presence allows him to move around unnoticed. Although Kuroko is neither athletic nor able to score any points, he was a member of Teikous basketball team, where he played as the ""Phantom Sixth Man,"" who easily passed the ball and assisted his teammates. Kuroko no Basket follows the journey of Seirins players as they attempt to become the best Japanese high school team by winning the Interhigh Championship. To reach their goal, they have to cross pathways with several powerful teams, some of which have one of the five players with godlike abilities, whom Kuroko and Taiga make a pact to defeat.",25,Spring 2012,"Comedy, School, Shounen, Sports",PG-13 - Teens 13 or older,8.37,289678,184.0,86,486335,15406,https://myanimelist.cdn-dena.com/images/anime/11/50453.jpg,teikou junior high schools basketball team is crowned champion three years in a row thanks to five outstanding players who with their breathtaking and unique skills leave opponents in despair and fans in admiration however after graduating these teammates known as the generation of miracles go their separate ways and now consider each other as rivals at seirin high school two newly recruited freshmen prove that they are not ordinary basketball players: taiga kagami a promising player returning from the us and tetsuya kuroko a seemingly ordinary student whose lack of presence allows him to move around unnoticed although kuroko is neither athletic nor able to score any points he was a member of teikous basketball team where he played as the phantom sixth man who easily passed the ball and assisted his teammates kuroko no basket follows the journey of seirins players as they attempt to become the best japanese high school team by winning the interhigh championship to reach their goal they have to cross pathways with several powerful teams some of which have one of the five players with godlike abilities whom kuroko and taiga make a pact to defeat,"comedy, school, shounen, sports",pg13  teens 13 or older
338,Versailles no Bara,"In 1755, Marie Antoinette is born in the royal family of Austria and raised in luxury. However, the fate of the future queen of France is set in stone—at the young age of 15, she has to leave her family and marry the crown prince of France. At the same time in France, a girl is born in the family of the Commander of the Royal Guards. Upset at not having a male heir, her father decides to raise her as a man and names the girl Oscar. Oscar is trained from a young age to become the leader of the Royal Guards, but she is yet to discern that the will of the queen sometimes does not equal the good of the people. Based on the critically acclaimed manga by Riyoko Ikeda, Rose of Versailles depicts the fateful meeting of Marie Antoinette and Oscar, which is bound to influence history and change the life of the people facing the French Revolution as the clock ticks toward the end of the French royalty.",40,Fall 1979,"Military, Historical, Drama, Romance, Shoujo",PG-13 - Teens 13 or older,8.37,14121,185.0,1664,44521,1669,https://myanimelist.cdn-dena.com/images/anime/9/57043.jpg,in 1755 marie antoinette is born in the royal family of austria and raised in luxury however the fate of the future queen of france is set in stone—at the young age of 15 she has to leave her family and marry the crown prince of france at the same time in france a girl is born in the family of the commander of the royal guards upset at not having a male heir her father decides to raise her as a man and names the girl oscar oscar is trained from a young age to become the leader of the royal guards but she is yet to discern that the will of the queen sometimes does not equal the good of the people based on the critically acclaimed manga by riyoko ikeda rose of versailles depicts the fateful meeting of marie antoinette and oscar which is bound to influence history and change the life of the people facing the french revolution as the clock ticks toward the end of the french royalty,"military, historical, drama, romance, shoujo",pg13  teens 13 or older
5460,Detective Conan Movie 1: The Raven Chaser,"Kudou Shinichi is living his life as Edogawa Conan, but those days seem like they might end pretty soon. The Black Syndicate is coming dangerously close to learning the truth about Shinichi having survived. Conan and everybody around him may end up dead if he doesnt manage to find Irish—a member of the Black Organization who has infiltrated the police forces, currently investigating a big serial murder case.",1,,"Action, Police, Mystery, Shounen",PG-13 - Teens 13 or older,8.36,17173,186.0,2135,29634,45,https://myanimelist.cdn-dena.com/images/anime/2/22558.jpg,kudou shinichi is living his life as edogawa conan but those days seem like they might end pretty soon the black syndicate is coming dangerously close to learning the truth about shinichi having survived conan and everybody around him may end up dead if he doesnt manage to find irish—a member of the black organization who has infiltrated the police forces currently investigating a big serial murder case,"action, police, mystery, shounen",pg13  teens 13 or older
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,"When Kazuma Satou died, he was given two choices: pass on to heaven or be revived in a fantasy world. After choosing the new world, the goddess Aqua tasked him with defeating the Demon King, and let him choose any weapon to aid him. Unfortunately, Kazuma chose to bring Aqua herself and has regretted the decision ever since then. Not only is he stuck with a useless deity turned party archpriest, the pair also has to make enough money for living expenses. To add to their problems, their group continued to grow as more problematic adventurers joined their ranks. Their token spellcaster, Megumin, is an explosion magic specialist who can only cast one spell once per day and refuses to learn anything else. There is also their stalwart crusader, Lalatina ""Darkness"" Dustiness Ford, a helpless masochist who makes Kazuma look pure in comparison. Kono Subarashii Sekai ni Shukufuku wo! 2 continues to follow Kazuma and the rest of his party through countless more adventures as they struggle to earn money and have to deal with one anothers problematic personalities. However, things rarely go as planned, and they are often sidetracked by their own idiotic tendencies.",10,Winter 2017,"Adventure, Comedy, Parody, Supernatural, Magic, Fantasy",PG-13 - Teens 13 or older,8.36,257322,187.0,109,421887,4682,https://myanimelist.cdn-dena.com/images/anime/2/83188.jpg,when kazuma satou died he was given two choices: pass on to heaven or be revived in a fantasy world after choosing the new world the goddess aqua tasked him with defeating the demon king and let him choose any weapon to aid him unfortunately kazuma chose to bring aqua herself and has regretted the decision ever since then not only is he stuck with a useless deity turned party archpriest the pair also has to make enough money for living expenses to add to their problems their group continued to grow as more problematic adventurers joined their ranks their token spellcaster megumin is an explosion magic specialist who can only cast one spell once per day and refuses to learn anything else there is also their stalwart crusader lalatina darkness dustiness ford a helpless masochist who makes kazuma look pure in comparison kono subarashii sekai ni shukufuku wo 2 continues to follow kazuma and the rest of his party through countless more adventures as they struggle to earn money and have to deal with one anothers problematic personalities however things rarely go as planned and they are often sidetracked by their own idiotic tendencies,"adventure, comedy, parody, supernatural, magic, fantasy",pg13  teens 13 or older
558,Major S2,"This series picks up a few years after season one. Gorou is now older, and has come back to his original home town. As if nothing changed, he starts off right where he left with his old friends and tries to fit back in. Join him as his embarks on setting out to join up with the elite baseball school, Kaido.",26,Winter 2006,"Comedy, Drama, Shounen, Sports",PG-13 - Teens 13 or older,8.36,26510,188.0,1778,40206,230,https://myanimelist.cdn-dena.com/images/anime/6/73972.jpg,this series picks up a few years after season one gorou is now older and has come back to his original home town as if nothing changed he starts off right where he left with his old friends and tries to fit back in join him as his embarks on setting out to join up with the elite baseball school kaido,"comedy, drama, shounen, sports",pg13  teens 13 or older
1842,Major S,"After leaving Kaido in a promise to meet them at the Koshien tournament, Gorou comes back to his home town once again in an attempt to join up with his old friends. Only this time, things arent as easy to get back in the groove of.",26,Winter 2007,"Drama, Shounen, Sports",PG-13 - Teens 13 or older,8.36,25306,189.0,1823,38722,264,https://myanimelist.cdn-dena.com/images/anime/9/73971.jpg,after leaving kaido in a promise to meet them at the koshien tournament gorou comes back to his home town once again in an attempt to join up with his old friends only this time things arent as easy to get back in the groove of,"drama, shounen, sports",pg13  teens 13 or older
329,Planetes,"In 275, space travel is no longer just a dream, but an everyday reality for mankind. Advancements in science and technology have led to the colonization of the moon, the commercialization of outer space, and the formation of large space corporations. Ai Tanabe, an upbeat woman whose interests lie in the cosmos, joins Technora Corporation as a member of their Debris Section, a department dedicated to the removal of dangerous space junk between the orbits of the Earth and Moon. However, Ai soon discovers how unappreciated her job is. As the laughingstock of Technora, the Debris Section is severely understaffed, poorly funded, and is forced to use a dilapidated spaceship nicknamed the ""Toy Box"" for debris retrieval. Undeterred, Ai perseveres and gradually becomes acquainted with the strange personalities that make up the Debris Sections staff, such as the bumbling but good-natured chief clerk Philippe Myers the mysterious and tight-lipped temp worker Edelgard Rivera and the hotheaded and passionate Hachirouta Hoshino, who longs for a spaceship to call his own. Planetes is an unconventional sci-fi series that portrays the vastness of space as a backdrop for the personal lives of ordinary people—people who may have been born on Earth, but whose hopes and dreams lie amongst the stars.",26,Fall 2003,"Drama, Romance, Sci-Fi, Seinen, Space",PG-13 - Teens 13 or older,8.36,46321,190.0,602,139088,2868,https://myanimelist.cdn-dena.com/images/anime/8/50463.jpg,in 275 space travel is no longer just a dream but an everyday reality for mankind advancements in science and technology have led to the colonization of the moon the commercialization of outer space and the formation of large space corporations ai tanabe an upbeat woman whose interests lie in the cosmos joins technora corporation as a member of their debris section a department dedicated to the removal of dangerous space junk between the orbits of the earth and moon however ai soon discovers how unappreciated her job is as the laughingstock of technora the debris section is severely understaffed poorly funded and is forced to use a dilapidated spaceship nicknamed the toy box for debris retrieval undeterred ai perseveres and gradually becomes acquainted with the strange personalities that make up the debris sections staff such as the bumbling but goodnatured chief clerk philippe myers the mysterious and tightlipped temp worker edelgard rivera and the hotheaded and passionate hachirouta hoshino who longs for a spaceship to call his own planetes is an unconventional scifi series that portrays the vastness of space as a backdrop for the personal lives of ordinary people—people who may have been born on earth but whose hopes and dreams lie amongst the stars,"drama, romance, sci-fi, seinen, space",pg13  teens 13 or older
5081,Bakemonogatari,"Koyomi Araragi, a third-year high school student, manages to survive a vampire attack with the help of Meme Oshino, a strange man residing in an abandoned building. Though being saved from vampirism and now a human again, several side effects such as superhuman healing abilities and enhanced vision still remain. Regardless, Araragi tries to live the life of a normal student, with the help of his friend and the class president, Tsubasa Hanekawa. When fellow classmate Hitagi Senjougahara falls down the stairs and is caught by Araragi, the boy realizes that the girl is unnaturally weightless. Despite Senjougaharas protests, Araragi insists he help her, deciding to enlist the aid of Oshino, the very man who had once helped him with his own predicament. Through several tales involving demons and gods, Bakemonogatari follows Araragi as he attempts to help those who suffer from supernatural maladies.",15,Summer 2009,"Romance, Supernatural, Mystery, Vampire",R - 17+ (violence & profanity),8.35,355402,191.0,44,666527,27166,https://myanimelist.cdn-dena.com/images/anime/11/75274.jpg,koyomi araragi a thirdyear high school student manages to survive a vampire attack with the help of meme oshino a strange man residing in an abandoned building though being saved from vampirism and now a human again several side effects such as superhuman healing abilities and enhanced vision still remain regardless araragi tries to live the life of a normal student with the help of his friend and the class president tsubasa hanekawa when fellow classmate hitagi senjougahara falls down the stairs and is caught by araragi the boy realizes that the girl is unnaturally weightless despite senjougaharas protests araragi insists he help her deciding to enlist the aid of oshino the very man who had once helped him with his own predicament through several tales involving demons and gods bakemonogatari follows araragi as he attempts to help those who suffer from supernatural maladies,"romance, supernatural, mystery, vampire",r  17+ (violence & profanity)
43,Ghost in the Shell,"In the year 22, advances in Cybernetics allow people to replace nearly all of their body parts and organs with robotics. Through these prosthetics, the weak are made strong, and the dying are given new life. Public Security Section  of Niihama City (a fictional setting inspired by Hong Kong), a diverse team of AI, cyborgs and unmodified humans, must investigate cases of corruption and terrorism. Major Motoko Kusanagi has full-body prosthetics, owing to a childhood accident. She, her second in command Batou and information specialist Ishikawa have been assigned an important task: to investigate a hacker known only as ""The Puppetmaster."" But as Motoko and her team discover, things are never so simple. Ghost in the Shell is a futuristic thriller with intense action scenes mixed with slower artistic sequences and many philosophical questions about ones soul, gender and human identity in such an advanced age of technology.",1,,"Action, Sci-Fi, Police, Psychological, Mecha, Seinen",R+ - Mild Nudity,8.35,183663,192.0,175,331384,7781,https://myanimelist.cdn-dena.com/images/anime/10/82594.jpg,in the year 22 advances in cybernetics allow people to replace nearly all of their body parts and organs with robotics through these prosthetics the weak are made strong and the dying are given new life public security section  of niihama city (a fictional setting inspired by hong kong) a diverse team of ai cyborgs and unmodified humans must investigate cases of corruption and terrorism major motoko kusanagi has fullbody prosthetics owing to a childhood accident she her second in command batou and information specialist ishikawa have been assigned an important task: to investigate a hacker known only as the puppetmaster but as motoko and her team discover things are never so simple ghost in the shell is a futuristic thriller with intense action scenes mixed with slower artistic sequences and many philosophical questions about ones soul gender and human identity in such an advanced age of technology,"action, sci-fi, police, psychological, mecha, seinen",r+  mild nudity
2236,Toki wo Kakeru Shoujo,"Makoto Konno is in her last year of high school, but is having a hard time deciding what to do with her future. In between enduring the pressure of her teachers and killing time with her best friends, Makotos life suddenly changes when she accidentally discovers that she is capable of literally leaping through time. Toki wo Kakeru Shoujo follows Makoto as she plays around with her newfound power. However, she soon learns the hard way that every choice has a consequence, and time is a lot more complicated than it may seem.",1,,"Sci-Fi, Adventure, Drama, Romance",PG - Children,8.35,250628,193.0,113,413331,4405,https://myanimelist.cdn-dena.com/images/anime/1/2432.jpg,makoto konno is in her last year of high school but is having a hard time deciding what to do with her future in between enduring the pressure of her teachers and killing time with her best friends makotos life suddenly changes when she accidentally discovers that she is capable of literally leaping through time toki wo kakeru shoujo follows makoto as she plays around with her newfound power however she soon learns the hard way that every choice has a consequence and time is a lot more complicated than it may seem,"sci-fi, adventure, drama, romance",pg  children
